List of image files and species identified including links to FishBase species page and photos.,,,,,,,,,
landing_id,catch_name_en,image_file,FB_Species_code,Species_name,Family,FishBase,Species_photos,Genus_photos,Family_photos
459366843,Jacks/Trevally/Other Scad,1690544392983.jpg,1906,Caranx melampygus,Carangidae,https://fishbase.org/summary/1906,https://fishbase.org/photos/ThumbnailsSummary.php?ID=1906,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=&subfamily=&genus=Caranx&areacode=71&c_code=&sortby=species,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=314&subfamily=&genus=&areacode=71&resultPage=1&sortby=species
459366843,Jacks/Trevally/Other Scad,1690544392983.jpg,1917,Caranx sexfasciatus,Carangidae,https://fishbase.org/summary/1917,https://fishbase.org/photos/ThumbnailsSummary.php?ID=1917,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=&subfamily=&genus=Caranx&areacode=71&c_code=&sortby=species,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=314&subfamily=&genus=&areacode=71&resultPage=1&sortby=species
459385726,Mackerel scad,1690598296038.jpg,,Decapterus,Carangidae,,,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=&subfamily=&genus=Decapterus&areacode=71&c_code=&sortby=species,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=314&subfamily=&genus=&areacode=71&resultPage=1&sortby=species
459387249,Snapper/seaperch,1690598682706.jpg,1417,Lutjanus bohar,Lutjanidae,https://fishbase.org/summary/1417,https://fishbase.org/photos/ThumbnailsSummary.php?ID=1417,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=&subfamily=&genus=Lutjanus&areacode=71&c_code=&sortby=species,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=323&subfamily=&genus=&areacode=71&resultPage=1&sortby=species
459387412,Jacks/Trevally/Other Scad,1690599089156.jpg,265,Lutjanus gibbus,Lutjanidae,https://fishbase.org/summary/265,https://fishbase.org/photos/ThumbnailsSummary.php?ID=265,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=&subfamily=&genus=Lutjanus&areacode=71&c_code=&sortby=species,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=323&subfamily=&genus=&areacode=71&resultPage=1&sortby=species
459387412,Jacks/Trevally/Other Scad,1690599089156.jpg,1417,Lutjanus bohar,Lutjanidae,https://fishbase.org/summary/1417,https://fishbase.org/photos/ThumbnailsSummary.php?ID=1417,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=&subfamily=&genus=Lutjanus&areacode=71&c_code=&sortby=species,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=323&subfamily=&genus=&areacode=71&resultPage=1&sortby=species
459390453,Mackerel scad,1690602358636.jpg,,Decapterus,Carangidae,,,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=&subfamily=&genus=Decapterus&areacode=71&c_code=&sortby=species,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=314&subfamily=&genus=&areacode=71&resultPage=1&sortby=species
460412182,Unknown,1690861067104.jpg,1502,Sardinella albella,Dorosomatidae,https://fishbase.org/summary/1502,https://fishbase.org/photos/ThumbnailsSummary.php?ID=1502,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=&subfamily=&genus=Sardinella&areacode=71&c_code=&sortby=species,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=794&subfamily=&genus=&areacode=71&resultPage=1&sortby=species
460413414,Remora & Unknown & Unknown,1690861294149.jpg,1502,Sardinella albella,Dorosomatidae,https://fishbase.org/summary/1502,https://fishbase.org/photos/ThumbnailsSummary.php?ID=1502,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=&subfamily=&genus=Sardinella&areacode=71&c_code=&sortby=species,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=794&subfamily=&genus=&areacode=71&resultPage=1&sortby=species
460413414,Remora & Unknown & Unknown,1690861524786.jpg,1452,Chirocentrus nudus,Chirocentridae,https://fishbase.org/summary/1452,https://fishbase.org/photos/ThumbnailsSummary.php?ID=1452,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=&subfamily=&genus=Chirocentrus&areacode=71&c_code=&sortby=species,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=45&subfamily=&genus=&areacode=71&resultPage=1&sortby=species
460415107,Unknown,1690861984401.jpg,1502,Sardinella albella,Dorosomatidae,https://fishbase.org/summary/1502,https://fishbase.org/photos/ThumbnailsSummary.php?ID=1502,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=&subfamily=&genus=Sardinella&areacode=71&c_code=&sortby=species,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=794&subfamily=&genus=&areacode=71&resultPage=1&sortby=species
460415955,Unknown,1690862494432.jpg,1502,Sardinella albella,Dorosomatidae,https://fishbase.org/summary/1502,https://fishbase.org/photos/ThumbnailsSummary.php?ID=1502,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=&subfamily=&genus=Sardinella&areacode=71&c_code=&sortby=species,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=794&subfamily=&genus=&areacode=71&resultPage=1&sortby=species
460578951,Jobfish & Snapper/seaperch,1690890877921.jpg,261,Lutjanus fulviflamma,Lutjanidae,https://fishbase.org/summary/261,https://fishbase.org/photos/ThumbnailsSummary.php?ID=261,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=&subfamily=&genus=Lutjanus&areacode=71&c_code=&sortby=species,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=323&subfamily=&genus=&areacode=71&resultPage=1&sortby=species
460578951,Jobfish & Snapper/seaperch,1690890877921.jpg,176,Lutjanus russellii,Lutjanidae,https://fishbase.org/summary/176,https://fishbase.org/photos/ThumbnailsSummary.php?ID=176,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=&subfamily=&genus=Lutjanus&areacode=71&c_code=&sortby=species,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=323&subfamily=&genus=&areacode=71&resultPage=1&sortby=species
460578951,Jobfish & Snapper/seaperch,1690890877921.jpg,182,Lutjanus timoriensis,Lutjanidae,https://fishbase.org/summary/182,https://fishbase.org/photos/ThumbnailsSummary.php?ID=182,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=&subfamily=&genus=Lutjanus&areacode=71&c_code=&sortby=species,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=323&subfamily=&genus=&areacode=71&resultPage=1&sortby=species
463257563,Flying fish & Fusilier & Mackerel scad & Parrotfish & Soldierfish,1691070971282.jpg,110,Rastrelliger faughni,Scombridae,https://fishbase.org/summary/110,https://fishbase.org/photos/ThumbnailsSummary.php?ID=110,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=&subfamily=&genus=Rastrelliger&areacode=71&c_code=&sortby=species,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=416&subfamily=&genus=&areacode=71&resultPage=1&sortby=species
461819093,Emperor & Goatfish & Spinefoot & Tuna/Bonito/Other Mackerel,1691143949361.jpg,1936,Caranx lugubris,Carangidae,https://fishbase.org/summary/1936,https://fishbase.org/photos/ThumbnailsSummary.php?ID=1936,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=&subfamily=&genus=Caranx&areacode=71&c_code=&sortby=species,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=314&subfamily=&genus=&areacode=71&resultPage=1&sortby=species
472170142,Mackerel scad,1691195717148.jpg,,Decapterus,Carangidae,,,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=&subfamily=&genus=Decapterus&areacode=71&c_code=&sortby=species,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=314&subfamily=&genus=&areacode=71&resultPage=1&sortby=species
472170146,Mackerel scad,1691196030030.jpg,,Decapterus,Carangidae,,,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=&subfamily=&genus=Decapterus&areacode=71&c_code=&sortby=species,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=314&subfamily=&genus=&areacode=71&resultPage=1&sortby=species
472170193,Mackerel scad,1691197613692.jpg,,Decapterus,Carangidae,,,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=&subfamily=&genus=Decapterus&areacode=71&c_code=&sortby=species,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=314&subfamily=&genus=&areacode=71&resultPage=1&sortby=species
472170194,Jacks/Trevally/Other Scad & Mackerel scad,1691197797009.jpg,1917,Caranx sexfasciatus,Carangidae,https://fishbase.org/summary/1917,https://fishbase.org/photos/ThumbnailsSummary.php?ID=1917,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=&subfamily=&genus=Caranx&areacode=71&c_code=&sortby=species,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=314&subfamily=&genus=&areacode=71&resultPage=1&sortby=species
472170194,Jacks/Trevally/Other Scad & Mackerel scad,1691197797009.jpg,1906,Caranx melampygus,Carangidae,https://fishbase.org/summary/1906,https://fishbase.org/photos/ThumbnailsSummary.php?ID=1906,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=&subfamily=&genus=Caranx&areacode=71&c_code=&sortby=species,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=314&subfamily=&genus=&areacode=71&resultPage=1&sortby=species
472170195,Mackerel scad,1691201300294.jpg,1862,Lethrinus erythracanthus,Lethrinidae,https://fishbase.org/summary/1862,https://fishbase.org/photos/ThumbnailsSummary.php?ID=1862,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=&subfamily=&genus=Lethrinus&areacode=71&c_code=&sortby=species,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=328&subfamily=&genus=&areacode=71&resultPage=1&sortby=species
472170195,Mackerel scad,1691201436749.jpg,,Decapterus,Carangidae,,,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=&subfamily=&genus=Decapterus&areacode=71&c_code=&sortby=species,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=314&subfamily=&genus=&areacode=71&resultPage=1&sortby=species
472170197,Mackerel scad,1691201510682.jpg,265,Lutjanus gibbus,Lutjanidae,https://fishbase.org/summary/265,https://fishbase.org/photos/ThumbnailsSummary.php?ID=265,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=&subfamily=&genus=Lutjanus&areacode=71&c_code=&sortby=species,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=323&subfamily=&genus=&areacode=71&resultPage=1&sortby=species
472170197,Mackerel scad,1691201569643.jpg,,Decapterus,Carangidae,,,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=&subfamily=&genus=Decapterus&areacode=71&c_code=&sortby=species,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=314&subfamily=&genus=&areacode=71&resultPage=1&sortby=species
472170198,Snapper/seaperch,1691201635655.jpg,265,Lutjanus gibbus,Lutjanidae,https://fishbase.org/summary/265,https://fishbase.org/photos/ThumbnailsSummary.php?ID=265,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=&subfamily=&genus=Lutjanus&areacode=71&c_code=&sortby=species,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=323&subfamily=&genus=&areacode=71&resultPage=1&sortby=species
472170198,Snapper/seaperch,1691201728522.jpg,265,Lutjanus gibbus,Lutjanidae,https://fishbase.org/summary/265,https://fishbase.org/photos/ThumbnailsSummary.php?ID=265,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=&subfamily=&genus=Lutjanus&areacode=71&c_code=&sortby=species,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=323&subfamily=&genus=&areacode=71&resultPage=1&sortby=species
472170199,Fusilier,1691201866303.jpg,,Decapterus,Carangidae,,,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=&subfamily=&genus=Decapterus&areacode=71&c_code=&sortby=species,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=314&subfamily=&genus=&areacode=71&resultPage=1&sortby=species
462102971,Jacks/Trevally/Other Scad & Tuna/Bonito/Other Mackerel,1691234458029.jpg,412,Elagatis bipinnulata,Carangidae,https://fishbase.org/summary/412,https://fishbase.org/photos/ThumbnailsSummary.php?ID=412,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=&subfamily=&genus=Elagatis&areacode=71&c_code=&sortby=species,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=314&subfamily=&genus=&areacode=71&resultPage=1&sortby=species
462102987,Jacks/Trevally/Other Scad,1691235083249.jpg,1917,Caranx sexfasciatus,Carangidae,https://fishbase.org/summary/1917,https://fishbase.org/photos/ThumbnailsSummary.php?ID=1917,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=&subfamily=&genus=Caranx&areacode=71&c_code=&sortby=species,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=314&subfamily=&genus=&areacode=71&resultPage=1&sortby=species
462102987,Jacks/Trevally/Other Scad,1691235144639.jpg,412,Elagatis bipinnulata,Carangidae,https://fishbase.org/summary/412,https://fishbase.org/photos/ThumbnailsSummary.php?ID=412,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=&subfamily=&genus=Elagatis&areacode=71&c_code=&sortby=species,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=314&subfamily=&genus=&areacode=71&resultPage=1&sortby=species
462103012,Jacks/Trevally/Other Scad,1691235476798.jpg,412,Elagatis bipinnulata,Carangidae,https://fishbase.org/summary/412,https://fishbase.org/photos/ThumbnailsSummary.php?ID=412,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=&subfamily=&genus=Elagatis&areacode=71&c_code=&sortby=species,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=314&subfamily=&genus=&areacode=71&resultPage=1&sortby=species
462103012,Jacks/Trevally/Other Scad,1691235509689.jpg,1917,Caranx sexfasciatus,Carangidae,https://fishbase.org/summary/1917,https://fishbase.org/photos/ThumbnailsSummary.php?ID=1917,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=&subfamily=&genus=Caranx&areacode=71&c_code=&sortby=species,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=314&subfamily=&genus=&areacode=71&resultPage=1&sortby=species
462103097,Jacks/Trevally/Other Scad & Jacks/Trevally/Other Scad & Long tom,1691235988859.jpg,412,Elagatis bipinnulata,Carangidae,https://fishbase.org/summary/412,https://fishbase.org/photos/ThumbnailsSummary.php?ID=412,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=&subfamily=&genus=Elagatis&areacode=71&c_code=&sortby=species,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=314&subfamily=&genus=&areacode=71&resultPage=1&sortby=species
462103097,Jacks/Trevally/Other Scad & Jacks/Trevally/Other Scad & Long tom,1691236115459.jpg,412,Elagatis bipinnulata,Carangidae,https://fishbase.org/summary/412,https://fishbase.org/photos/ThumbnailsSummary.php?ID=412,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=&subfamily=&genus=Elagatis&areacode=71&c_code=&sortby=species,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=314&subfamily=&genus=&areacode=71&resultPage=1&sortby=species
462152282,Mackerel scad,1691318532173.jpg,110,Rastrelliger faughni,Scombridae,https://fishbase.org/summary/110,https://fishbase.org/photos/ThumbnailsSummary.php?ID=110,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=&subfamily=&genus=Rastrelliger&areacode=71&c_code=&sortby=species,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=416&subfamily=&genus=&areacode=71&resultPage=1&sortby=species
463257585,Mackerel scad,1691557514958.jpg,111,Rastrelliger kanagurta,Scombridae,https://fishbase.org/summary/111,https://fishbase.org/photos/ThumbnailsSummary.php?ID=111,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=&subfamily=&genus=Rastrelliger&areacode=71&c_code=&sortby=species,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=416&subfamily=&genus=&areacode=71&resultPage=1&sortby=species
463257624,Flying fish & Fusilier & Mackerel scad & Parrotfish & Soldierfish,1691558833083.jpg,111,Rastrelliger kanagurta,Scombridae,https://fishbase.org/summary/111,https://fishbase.org/photos/ThumbnailsSummary.php?ID=111,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=&subfamily=&genus=Rastrelliger&areacode=71&c_code=&sortby=species,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=416&subfamily=&genus=&areacode=71&resultPage=1&sortby=species
